state,polling_place,premises,address,suburb,postcode,wheelchair_access,match_source,match_type,latitude,longitude
VIC,Moorabbin South,Tucker Road Moorabbin Primary School,Tucker Rd,BENTLEIGH EAST,3165.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-37.9332,145.049
VIC,Moorabbin South East,Uniting Church Hall Wickham Rd,185 Wickham Rd,MOORABBIN,3189.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-37.9455,145.047
VIC,Murrumbeena South,St Patricks Primary School,3 Dalny Rd,MURRUMBEENA,3163.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-37.9021,145.065
VIC,Oakleigh Central,Emmanuel Anglican Church,26 Abbeygate St,OAKLEIGH,3166.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-37.9065,145.09
VIC,Oakleigh South,Oakleigh South Primary School,Beryl Ave,OAKLEIGH SOUTH,3167.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-37.9203,145.089
VIC,Southland,Southern Community Church of Christ,4 Chesterville Rd,CHELTENHAM,3192.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-37.9627,145.056
VIC,Southmoor,Southmoor Primary School,Rica St,MOORABBIN,3189.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-37.9414,145.05700000000002
VIC,Springvale,St Joseph's Primary School,Buckingham Ave,SPRINGVALE,3171.0,N,2007 Polling Places,"Match 05 - state, polling_place, postcode",-37.959,145.151
VIC,Springvale South,Springvale South Primary School,Athol Rd,SPRINGVALE SOUTH,3172.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-37.9706,145.15
VIC,Springvale West,Springvale West Primary School,Cnr Erica & Egan Sts,SPRINGVALE,3171.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-37.9587,145.14
VIC,Spring Valley,Spring Valley Primary School,Clarke Rd,SPRINGVALE SOUTH,3172.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-37.9639,145.14
VIC,Valkstone,Valkstone Primary School,Valkstone St,BENTLEIGH EAST,3165.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-37.9146,145.058
VIC,Westall,Westall Primary School,Fairbank Rd,CLAYTON SOUTH,3169.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-37.9425,145.137
VIC,Arcadia,Arcadia Fire Brigade Hall,Kennedys Rd,ARCADIA,3613.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-36.5609,145.33700000000002
VIC,Baddaginnie,Peranbin Primary College Baddaginnie Campus,Clarendon St,BADDAGINNIE,3670.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-36.5926,145.863
VIC,Baranduda,Baranduda Primary School,7 Verbena St,BARANDUDA,3691.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-36.1782,146.94899999999998
VIC,Barnawartha,Barnawartha Soldiers Memorial Hall,High St,BARNAWARTHA,3688.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-36.105,146.674
VIC,Beechworth,Beechworth Visitor Information Centre (Old Shire Hall),Ford Street,BEECHWORTH,3747.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-36.3584,146.688
VIC,Benalla,Benalla College(Dunlop Campus),33 Barkly Street,BENALLA,3673.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-36.5472,145.99
VIC,Benalla District Hospital,Benalla Hospital,Samaria Road,BENALLA,3673.0,F,google geocode,GEOMETRIC_CENTER,-36.6880174,146.0329728
VIC,Benalla West,Benalla College (Faithfull Campus),Faithfull Street,BENALLA WEST,3672.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-36.5542,145.963
VIC,Bethanga,Bethanga Soldiers Memorial Hall,Bridge St,BETHANGA,3691.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-36.1237,147.09799999999998
VIC,Bonegilla,Bonegilla Hall,Murray Valley Hwy,BONEGILLA,3691.0,F,2010 Polling Places,"Match 02 - state, premises, postcode",-36.1411,147.006
VIC,Boorhaman,Boorhaman Primary School,RMB 1600 Boorhaman Rd,BOORHAMAN,3678.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-36.2107,146.285
VIC,Boosey,Katamatite East Primary School,Katamatite East School Rd,KATAMATITE,3649.0,N,google geocode,GEOMETRIC_CENTER,-36.0189628,145.7600719
VIC,Bright,Bright & District Senior Citizens Centre,Cobden St,BRIGHT,3741.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-36.7304,146.96200000000002
VIC,Bullioh,Bullioh Hall,Murray Valley Hwy,BULLIOH,3700.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-36.1951,147.33100000000002
VIC,Bundalong,Bundalong Dan Cronin Recreation Reserve,Pyke Street,BUNDALONG,3730.0,A,2007 Polling Places,"Match 05 - state, polling_place, postcode",-36.0375,146.174
VIC,Caniambo,Caniambo Hall,Bridge Rd,CANIAMBO,3630.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-36.4733,145.631
VIC,Carboor,Carboor Soldiers Memorial Hall,Carboor Rd,CARBOOR,3678.0,N,google geocode,GEOMETRIC_CENTER,-36.697518,146.5477874
VIC,Cheshunt,Cheshunt Public Hall,Cheshunt-Whitfield Rd,CHESHUNT,3678.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-36.7993,146.431
VIC,Chiltern,Chiltern Senior Citizens Hall,Conness St,CHILTERN,3683.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-36.1511,146.612
VIC,Corryong,Corryong Memorial Hall,Hanson St,CORRYONG,3707.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-36.1966,147.90200000000002
VIC,Cudgewa,Cudgewa Mechanics Institute,Main St,CUDGEWA,3705.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-36.1847,147.779
VIC,Dederang,"Dederang Multi Purpose Hall, Dederang Reserve",Kiewa Valley Hwy,DEDERANG,3691.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-36.4765,147.023
VIC,Devenish,Devenish Primary School,Main Rd,DEVENISH,3726.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-36.3236,145.895
VIC,Eldorado,Eldorado Memorial Hall,Main St,ELDORADO,3746.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-36.3084,146.52
VIC,Eskdale,Eskdale Public Hall,Main St,ESKDALE,3701.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-36.4647,147.25
VIC,Euroa,Euroa Wesley Hall,Bury Street,EUROA,3666.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-36.7533,145.571
VIC,Everton,Everton Primary School,RMB 6355 Great Alpine Rd,EVERTON,3678.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-36.4356,146.545
VIC,Falls Creek,Falls Creek Primary School,Slalom St,FALLS CREEK,3699.0,F,google geocode,GEOMETRIC_CENTER,-36.86424909999999,147.2796786
VIC,Gapsted,Gapsted Public Hall,Great alpine Rd,GAPSTED,3737.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-36.5135,146.67600000000002
VIC,Glenrowan,Glenrowan Primary School,Beaconsfield Pde,GLENROWAN,3675.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-36.4596,146.22299999999998
VIC,Goorambat,Goorambat Public Hall,55 Hall St,GOORAMBAT,3725.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-36.4122,145.923
VIC,Greta Valley,"Greta Complex, Greta Recreation Reserve",Greta West-Greta South Rd,HANSONVILLE,3675.0,A,2007 Polling Places,"Match 05 - state, polling_place, postcode",-36.5915,146.253
VIC,Harrietville,Harrietville Community Hall,Main Rd,HARRIETVILLE,3741.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-36.8947,147.062
VIC,Invergordon,Invergordon Primary School,RMB 4272 Invergordon Rd,INVERGORDON,3636.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-36.146,145.611
VIC,Katandra West,Katandra West Primary School,Bankin St,KATANDRA WEST,3634.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-36.2251,145.562
VIC,Kergunyah,Kergunyah Public Hall,Gundowring Rd,KERGUNYAH,3691.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-36.3277,147.03
VIC,Kiewa,Kiewa Parish Hall,Huon Rd,KIEWA,3691.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-36.255,147.005
VIC,Londrigan,Carraragarmungee Primary School,RMB 6940 Eldorado Rd,LONDRIGAN,3678.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-36.3315,146.451
VIC,Lurg,Lurg Public Hall,Winton Rd,LURG,3673.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-36.5855,146.132
VIC,Markwood,Markwood Primary School,RMB 2505 Glenrowan-Myrtleford Rd,MARKWOOD,3678.0,A,ABS Suburb Centroids,Match 10 - suburb centroid,-36.47303023,146.5088116
VIC,Milawa,Milawa Primary School,Factory Rd,MILAWA,3678.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-36.4496,146.431
VIC,Molyullah,Molyullah Memorial Hall,Centre Rd,MOLYULLAH,3673.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-36.6307,146.164
VIC,Mongans Bridge,St Albans Parish Hall,Kiewa Valley Hwy,MONGANS BRIDGE,3691.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-36.5419,147.05700000000002
VIC,Mount Beauty,Mount Beauty Primary School,Lakeside Ave,MT BEAUTY,3699.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-36.7406,147.171
VIC,Moyhu,Moyhu Masonic Hall,Whitfield Rd,MOYHU,3732.0,A,2007 Polling Places,"Match 05 - state, polling_place, postcode",-36.5779,146.376
VIC,Mudgegonga,Mudgegonga Primary School,RMB 2145 Yackandandah Rd,MUDGEGONGA,3737.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-36.4937,146.829
VIC,Myrrhee,Myrrhee Primary School,Benalla Whitfield Rd,MYRRHEE,3732.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-36.7311,146.322
VIC,Myrtleford,Myrtleford Senior Citizens Centre,Smith St,MYRTLEFORD,3737.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-36.5581,146.721
VIC,Oxley,Oxley Shire Hall,Glenrowan-Myrtleford Rd,OXLEY,3678.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-36.4437,146.384
VIC,Porepunkah,Porepunkah Primary School,Martley St,POREPUNKAH,3740.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-36.7001,146.91
VIC,Rutherglen,Rutherglen Primary School,Murray St,RUTHERGLEN,3685.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-36.0557,146.46
VIC,Sandy Creek,Sandy Creek Public Hall,Sandy Creek Rd,SANDY CREEK,3691.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-36.2925,147.1
VIC,Springhurst,Springhurst Primary School,Anzac Rd,SPRINGHURST,3682.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-36.186,146.467
VIC,Stanley,Stanley Primary School,Main Rd,STANLEY,3747.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-36.404,146.755
VIC,Strathbogie,Strathbogie Memorial Hall,Strathbogie Rd,STRATHBOGIE,3666.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-36.8571,145.736
VIC,Swanpool,Swanpool Bunya Bunya Pines Pre School,Midland Hwy,SWANPOOL,3673.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-36.7505,146.001
VIC,Tallangatta,Tallangatta RSL Club Rooms,Akuna Ave,TALLANGATTA,3700.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-36.2169,147.174
VIC,Tallangatta Valley,Tallangatta Valley Public Hall,Polmear St,TALLANGATTA VALLEY,3701.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-36.2873,147.39
VIC,Tarrawingee,Tarrawingee Primary School,"RMB 6150, Great Alpine Rd",TARRAWINGEE,3678.0,N,2007 Polling Places,"Match 05 - state, polling_place, postcode",-36.3915,146.446
VIC,Tatong,Tatong Memorial Hall,Fernhills Rd,TATONG,3673.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-36.7308,146.108
VIC,Tawonga,Tawonga Primary School,Kiewa Valley Hwy,TAWONGA,3697.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-36.6916,147.143
VIC,Thoona,Thoona Primary School,Sargeant St,THOONA,3726.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-36.3392,146.077
VIC,Tungamah,Tungamah Primary School,Tower St,TUNGAMAH,3728.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-36.1609,145.878
VIC,Violet Town,Violet Town Memorial Hall,Cowslip St,VIOLET TOWN,3669.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-36.637,145.718
VIC,Wahgunyah,Wahgunyah School of Arts,Foord St,WAHGUNYAH,3687.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-36.0111,146.393
VIC,Walwa,Walwa Services Memorial Hall,Murray Valley Hwy,WALWA,3709.0,F,2010 Polling Places,"Match 02 - state, premises, postcode",-35.9452,147.685
VIC,Wandiligong,Wandiligong Primary School,School Rd,WANDILIGONG,3744.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-36.7717,146.982
VIC,Wangaratta,Wangaratta TAFE Amenities Building,Docker Street,WANGARATTA,3678.0,F,google geocode,GEOMETRIC_CENTER,-36.35371780000001,146.3164836
VIC,Wangaratta Hospital,Wangaratta Hospital,Green St,WANGARATTA,3677.0,F,google geocode,GEOMETRIC_CENTER,-36.3538427,146.3146577
VIC,Wangaratta West,St Michael's Anglican Church Hall,cnr Appin & O'Leary Street,WANGARATTA,3677.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-36.3544,146.299
VIC,Warrenbayne,Warrenbayne Primary School,Government Rd,WARRENBAYNE,3670.0,A,google geocode,GEOMETRIC_CENTER,-36.6949674,145.8866216
VIC,West End,Wangaratta High School VCE Centre,Phillipson St,WANGARATTA,3677.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-36.3452,146.30700000000002
VIC,Whitfield,Whitfield Primary School,Whitfield Rd,WHITFIELD,3733.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-36.7535,146.417
VIC,Whorouly,Whorouly Primary School,Church St,WHOROULY,3735.0,F,2016 Polling Places,"Match 04 - state, premises, postcode",-36.5054,146.58700000000002
VIC,Wodonga,Wodonga Civic Centre,Hovell St,WODONGA,3690.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-36.1239,146.889
VIC,Wodonga Central,Wodonga High School Galvin Hall,Woodland St,WODONGA,3691.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-36.1254,146.879
VIC,Wodonga District Hospital,Wodonga District Hospital,Vermont St,WODONGA,3690.0,F,google geocode,GEOMETRIC_CENTER,-36.1304766,146.8802987
VIC,Wodonga South,Wodonga South Primary School 5042,Jarrah St,WODONGA,3690.0,N,2010 Polling Places,"Match 06 - state, polling_place, postcode",-36.1288,146.889
VIC,Wodonga West,Felltimber Community Centre,Cnr Melrose Dr & Felltimber Creek Rd,WODONGA WEST,3690.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-36.1289,146.863
VIC,Wooragee,Wooragee Centenary Hall,Beechworth Rd,WOORAGEE,3747.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-36.2903,146.731
VIC,Yackandandah,Yackandandah Senior Citizens Centre,Wellsford St,YACKANDANDAH,3749.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-36.3135,146.838
VIC,Yarrawonga,Yarrawonga Secondary School ECA Centre,Pinnegar Street,YARRAWONGA,3730.0,A,2007 Polling Places,"Match 05 - state, polling_place, postcode",-36.0211,146.007
VIC,Yarrawonga West,Yarrawonga West Uniting Church Hall,Tom St,YARRAWONGA,3730.0,A,2007 Polling Places,"Match 05 - state, polling_place, postcode",-36.013000000000005,146.00799999999998
VIC,Yarrunga,Ovens College,Greta Road,WANGARATTA,3677.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-36.3639,146.315
VIC,Aspendale,Aspendale - Aspendale Primary School,Laura Street,ASPENDALE,3195.0,A,2007 Polling Places,"Match 05 - state, polling_place, postcode",-38.0203,145.1
VIC,Aspendale Gardens,Aspendale Gardens - Community Centre,Kearney Dr,ASPENDALE,3195.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-38.0225,145.11700000000002
VIC,Aspendale North,Aspendale North - Adult Services Chelsea Centre,cnr Station Street & Nepean Highway,ASPENDALE,3195.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-38.0122,145.092
VIC,Bonbeach,Bonbeach - Bonbeach Chisholm Istitute,Breeze St,CARRUM,3197.0,F,google geocode,GEOMETRIC_CENTER,-38.0658818,145.1286743
VIC,Botany Park,Botany Park - Pre-School Centre,53 Lyrebird Drive,CARRUM DOWNS,3201.0,F,google geocode,ROOFTOP,-38.1110579,145.1746289
VIC,Bowerbird,Bowerbird - Pre-school,136 Lyrebird Dr,CARRUM DOWNS,3201.0,F,google geocode,ROOFTOP,-38.1055138,145.1814842
VIC,Carrum,Carrum - Carrum Primary School,Walkers Rd,CARRUM,3197.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-38.0779,145.126
VIC,Carrum Downs,Carrum Downs - Brotherhood St Laurence,Frankston-Dandenong Rd,CARRUM DOWNS,3201.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-38.0951,145.17700000000002
VIC,Chelsea,Chelsea - Senior Citizens Centre,3 Showers Ave,CHELSEA,3196.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-38.05,145.114
VIC,Chelsea Central,Chelsea Central - Primary School,Argyle Ave,CHELSEA,3196.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-38.0547,145.123
VIC,Chelsea Heights,Chelsea Heights - Primary School,Thames Promenade,CHELSEA HEIGHTS,3196.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-38.0444,145.139
VIC,Cheltenham South,Cheltenham South - Cheltenham East Community Centre,39 Follett Rd,CHELTENHAM,3192.0,A,2007 Polling Places,"Match 05 - state, polling_place, postcode",-37.9709,145.071
VIC,Courtney Gardens,Courtney Gardens Primary School,Rosebank Drive,CRANBOURNE NORTH,3977.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-38.0795,145.283
VIC,Cranbourne North,Cranbourne North - Cranbourne Nth Prim.School,Tucker Street,CRANBOURNE,3977.0,F,2010 Polling Places,"Match 06 - state, polling_place, postcode",-38.0744,145.306
VIC,Cranbourne West,Cranbourne West - Cranbourne West Primary School,Duff Street,CRANBOURNE,3977.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-38.1008,145.251
VIC,Edithvale,Edithvale - Edithvale Primary School,Edithvale Rd,EDITHVALE,3196.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-38.0372,145.114
VIC,Lyndhurst,Lyndhurst - Lyndhurst Secondary College,South Gippsland Hwy,CRANBOURNE,3977.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-38.0747,145.269
VIC,Mentone,Mentone - St Augustine's Church Hall,Como Pde,MENTONE,3194.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-37.986,145.06799999999998
VIC,Mentone East,Mentone East - Mentone Primary School,Childers Street,MENTONE,3194.0,A,google geocode,GEOMETRIC_CENTER,-37.9828417,145.0687153
VIC,Mentone North,Mentone North - Scout Hall,Levanto Street,MENTONE,3194.0,A,2007 Polling Places,"Match 05 - state, polling_place, postcode",-37.9793,145.076
VIC,Mordialloc,Mordialloc - Mordialloc Life Saving Club,Beach Rd,MORDIALLOC,3195.0,A,google geocode,GEOMETRIC_CENTER,-38.0069971,145.0838152
VIC,Mordialloc East,Mordialloc East - Allan McLean Hall,Albert Street,MORDIALLOC,3195.0,N,2007 Polling Places,"Match 05 - state, polling_place, postcode",-38.0043,145.08700000000002
VIC,Parkdale,Parkdale - Uniting Church Hall,Parkers Rd,MORDIALLOC,3195.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-37.9926,145.079
VIC,Parkdale Central,Parkdale Central - Parkdale Primary School,Nepean Hwy,PARKDALE,3195.0,A,2007 Polling Places,"Match 05 - state, polling_place, postcode",-37.9927,145.083
VIC,Parkdale East,Parkdale East - Parkdale Sec. College,Warren Rd,MORDIALLOC,3195.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-37.9901,145.094
